series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1113764,Q1113764,http://www.wikidata.org/entity/Q1113764,comdirect bank Aktiengesellschaft,COM,COM,DE0005428007,Frankfurt Stock Exchange,"financial service activities, except insurance and pension funding|financial services",Germany,529900RE48FNDGN95P03|529900V761CIZ36SHR16|851WYGNLUQLFZBSYGB56,,4295870147,,comdirect-bank-ag,1994-01-01T00:00:00Z,https://www.comdirect.de
