series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10921375,Q10921375,http://www.wikidata.org/entity/Q10921375,Amber Hill Financial Holdings,0033,0033,KYG0541D1189,Hong Kong Stock Exchange,,,,,,,,,
