series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q136542,Q136542,http://www.wikidata.org/entity/Q136542,Hochtief,HOT,HOT,DE0006070006,Frankfurt Stock Exchange,construction|construction industry,Germany,529900Y25S8NZIYTT924,,4295869084,de/R2503_HRB279,,1873-01-01T00:00:00Z,https://www.hochtief.com/
