series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q112742719,Q112742719,http://www.wikidata.org/entity/Q112742719,Alisa Pankki,FELLOW,FELLOW,FI4000170915,Nasdaq Helsinki Ltd,economics of banking,Finland,743700VK1NB8HRGTQH74,,,,,2022-04-02T00:00:00Z,https://www.fellowbank.com/
