series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1124060,Q1124060,http://www.wikidata.org/entity/Q1124060,Enagás,ENGGY,ENGGY,ES0130960018,Madrid Stock Exchange|OTC Markets Group,energy industry,Spain,213800OU3FQKGM4M2U23,,,,enagas,1975-01-01T00:00:00Z,https://www.enagas.es/
