series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1032229,Q1032229,http://www.wikidata.org/entity/Q1032229,Canadian Natural Resources,CNQ,CNQ,CA1363851017,New York Stock Exchange|Toronto Stock Exchange,,Canada,549300T15RIMIKZC5Q38,,4295861598,,,1973-01-01T00:00:00Z,http://www.cnrl.com/
