series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q648828,Q648828,http://www.wikidata.org/entity/Q648828,CAC 40,PX1|PX1GR|PX1NR,PX1,FR0003500008,Euronext Paris,,France,,,,,,1987-12-31T00:00:00Z,https://live.euronext.com/fr/product/indices/FR0003500008-XPAR/
