series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11306218,Q11306218,http://www.wikidata.org/entity/Q11306218,Service Corporation International,SCI,SCI,US8175651046,New York Stock Exchange,funeral services industry,United States,549300RKVM2ME20JHZ15,0000089089,4295904912,,service-corp-international,1962-07-05T00:00:00Z,https://www.sci-corp.com/
