series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1117001,Q1117001,http://www.wikidata.org/entity/Q1117001,Great Wall Motor,2333|601633,2333,CNE100000338,Hong Kong Stock Exchange|Shanghai Stock Exchange,automotive industry,People's Republic of China,,,,,great-wall-motors,1984-01-01T00:00:00Z,http://www.gwm.com.cn/
