series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1073327,Q1073327,http://www.wikidata.org/entity/Q1073327,China Merchants Bank,3968|600036,3968,CN000A0KFDV9,Hong Kong Stock Exchange|Shanghai Stock Exchange,bank,People's Republic of China,,,,,china-merchants-bank,1987-04-08T00:00:00Z,https://www.cmbchina.com
