series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1034654,Q1034654,http://www.wikidata.org/entity/Q1034654,Capital One,COF,COF,US14040H1059,New York Stock Exchange,financial services,United States,207ALC1P1YM0OVDV0K75|549300C70ANM18M14N91|ZUE8T73ROZOF6FLBAR73,0000927628,4298411742,,capital-one,1994-01-01T00:00:00Z,https://www.capitalone.com/
