series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11290252,Q11290252,http://www.wikidata.org/entity/Q11290252,EDION,2730,2730,JP3164470001,Tokyo Stock Exchange,retail,Japan,353800697NBCW7EAHZ97,,,jp/3240001041231,edion,2002-03-29T00:00:00Z,https://www.edion.co.jp
