series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q138133,Q138133,http://www.wikidata.org/entity/Q138133,RWE,RWE,RWE,DE0007037129,Frankfurt Stock Exchange,"electric power generation, transmission and distribution|energy industry|energy supply",Germany,529900GB7KCA94ACC940,,4295869049,de/R2503_HRB14525,,1898-04-25T00:00:00Z,https://www.rwe.com/en/
