series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1034621,Q1034621,http://www.wikidata.org/entity/Q1034621,Capgemini,CAP,CAP,FR0000125338,Euronext Paris,IT service management|activities of head offices,France,96950077L0TN7BAROX36,,,fr/330703844,cap-gemini|capgemini-consulting,1967-10-01T00:00:00Z,https://www.capgemini.com/
