series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11348063,Q11348063,http://www.wikidata.org/entity/Q11348063,Resorttrust,4681,4681,JP3974450003,Nagoya Stock Exchange|Tokyo Stock Exchange,,Japan,353800FM9MYWH105SE11,,4295879092,jp/5180001041871,resorttrust,1973-04-02T00:00:00Z,https://www.resorttrust.co.jp/
