series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1028719,Q1028719,http://www.wikidata.org/entity/Q1028719,Ernest Borel,1856,1856,KYG311691086,Hong Kong Stock Exchange,,Switzerland,,,,,,1856-01-01T00:00:00Z,
