series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1090900,Q1090900,http://www.wikidata.org/entity/Q1090900,Goldwind,002202|2208,002202,CNE100000PP1,Hong Kong Stock Exchange|Shenzhen Stock Exchange,wind power industry,People's Republic of China,,,,,goldwind,1998-01-01T00:00:00Z,https://www.goldwind.com/en/
