series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11354319,Q11354319,http://www.wikidata.org/entity/Q11354319,Mitsui Kinzoku,5706,5706,JP3888400003,Tokyo Stock Exchange,,Japan,35380021EYAHSQM25559,,,jp/7010701011370,,1874-01-01T00:00:00Z,https://www.mitsui-kinzoku.com/
