series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1137289,Q1137289,http://www.wikidata.org/entity/Q1137289,Nuance Communications,NUAN,NUAN,US67020Y1001,Nasdaq,software industry,United States,AEMSOT3SS15TNMJCE605,0001002517,4295914878,,nuance,1992-01-01T00:00:00Z,http://www.nuance.com/
