series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1070820,Q1070820,http://www.wikidata.org/entity/Q1070820,Telecom Italia Media,TME|TMER,TME,IT0004600372|IT0005022170,Italian Stock Exchange,media industry,Italy,,,,,telecom-italia-media,2002-11-01T00:00:00Z,https://www.telecomitaliamedia.it/
