series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1132272,Q1132272,http://www.wikidata.org/entity/Q1132272,PVH Corp.,PVH,PVH,US6936561009,New York Stock Exchange,clothing industry|fashion|textile industry,United States,123WALMHY1GZXG2YDL90,0000078239,4295904728,,pvh,1881-01-01T00:00:00Z,https://www.pvh.com/
