series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1114148,Q1114148,http://www.wikidata.org/entity/Q1114148,Comerica,CMA,CMA,US2003401070,New York Stock Exchange,economics of banking|financial sector|financial services,United States,I9Q57JVPWHHZ3ZGBW498,0000028412,4295903746,,comerica-incorporated,1849-01-01T00:00:00Z,https://www.comerica.com/
