series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1065090,Q1065090,http://www.wikidata.org/entity/Q1065090,Intersil,ISIL,ISIL,US46069S1096,Nasdaq,semiconductor industry,United States,K52PT26E827FWF64UJ81,,4295913935,,intersil,1967-01-01T00:00:00Z,http://www.intersil.com
