series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q136778,Q136778,http://www.wikidata.org/entity/Q136778,LG Group,003550,003550,KR7003551009,Korean Stock Exchange,conglomerate,South Korea,,,,,,1947-01-05T00:00:00Z,https://lg.com/
