series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1013412,Q1013412,http://www.wikidata.org/entity/Q1013412,China Shipping Container Lines,2866|601866,2866,CNE100000536,Hong Kong Stock Exchange|Shanghai Stock Exchange,water transport,People's Republic of China,,,,,,1997-01-01T00:00:00Z,https://development.coscoshipping.com/
