series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q110589695,Q110589695,http://www.wikidata.org/entity/Q110589695,Umm Al Qura for Development and Construction,4325,4325,SA169G7I3IH8,Saudi Stock Exchange,real estate development|real estate industry,Saudi Arabia,,,,,,,https://www.ummalqura.com.sa/
