series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11045797,Q11045797,http://www.wikidata.org/entity/Q11045797,Shigematsu Works,7980,7980,JP3349200000,Tokyo Stock Exchange,,Japan,,,,jp/6011501017030,,1942-03-17T00:00:00Z,http://www.sts-japan.com/
