series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10911455,Q10911455,http://www.wikidata.org/entity/Q10911455,Xiamen Bank,601187,601187,CNE100004HT2,Shanghai Stock Exchange,financial sector,People's Republic of China,,,,,xiamen-bank,1996-11-30T00:00:00Z,http://www.xmccb.com/
