series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10902548,Q10902548,http://www.wikidata.org/entity/Q10902548,Q10902548,002246,002246,CNE100000BW7,Shenzhen Stock Exchange,,People's Republic of China,,,,,,,
