series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q105624046,Q105624046,http://www.wikidata.org/entity/Q105624046,Indofood CBP,ICBP,ICBP,ID1000116700,Indonesia Stock Exchange,beverage industry|consumer goods industry|food industry,Indonesia,,,,,,2009-09-02T00:00:00Z,http://www.indofoodcbp.com
