series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1032244,Q1032244,http://www.wikidata.org/entity/Q1032244,Canadian Oil Sands Limited,SU,SU,CA13642L1004,New York Stock Exchange|Toronto Stock Exchange,,Canada,,,4295860487,,,1978-01-01T00:00:00Z,http://www.cdnoilsands.com
