series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11320256,Q11320256,http://www.wikidata.org/entity/Q11320256,DeNA,2432,2432,JP3548610009,Tokyo Stock Exchange,software development,France,529900T9JQP7I5LDY154|984500BDBC9F43363369,,4295880793,jp/4011001032721,dena,1999-03-01T00:00:00Z,https://dena.com/
