series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1024454,Q1024454,http://www.wikidata.org/entity/Q1024454,CSX Corporation,CSX,CSX,US1264081035,Nasdaq|New York Stock Exchange,rail transport,United States,549300JVQR4N1MMP3Q88,0000277948,4295903665,us_va/01898816,csx-corporation,1980-11-01T00:00:00Z,https://www.csx.com/
