series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11385713,Q11385713,http://www.wikidata.org/entity/Q11385713,Hodogaya Chemical,4112,4112,JP3852600000,Tokyo Stock Exchange,chemical industry,Japan,,,,jp/2010401070762,hodogaya-chemical,1916-12-11T00:00:00Z,http://www.hodogaya.co.jp/
