series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q110360228,Q110360228,http://www.wikidata.org/entity/Q110360228,Corporacion America Airports,CAAP,CAAP,LU1756447840,New York Stock Exchange,,Luxembourg,,,,,,,https://www.caap.aero/
