series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1018375,Q1018375,http://www.wikidata.org/entity/Q1018375,Buzzi,BZU,BZU,IT0001347308,Italian Stock Exchange,building material,Italy,5299003DX5YLKSVJ6K59,,,,,1907-01-01T00:00:00Z,https://www.alamocement.com/
