series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1004175,Q1004175,http://www.wikidata.org/entity/Q1004175,Groupe Bull,BULL,BULL,FR0000052607,NYSE Euronext Liffe,IT systems and software consulting|computer hardware industry|information technology consulting,France,,,5000919921,fr/642058739,bull,1931-01-01T00:00:00Z,https://www.bull.com/fr/
