series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11172217,Q11172217,http://www.wikidata.org/entity/Q11172217,Petro-king Oilfield Services Limited,2178,2178,VGG7042T1049,Hong Kong Stock Exchange,,,,,,,,,
