series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10926936,Q10926936,http://www.wikidata.org/entity/Q10926936,Cathay Financial Holding,2882,2882,TW0002882008,Taiwan Stock Exchange,financial services,Taiwan,,,,,,2001-12-31T00:00:00Z,https://www.cathayholdings.com/holdings/
