series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11072893,Q11072893,http://www.wikidata.org/entity/Q11072893,Ningbo United Group,600051,600051,CNE000000PL1,Shanghai Stock Exchange,,,,,,,ningbo-united-group,,http://www.nug.com.cn/
