series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1073240,Q1073240,http://www.wikidata.org/entity/Q1073240,China Coal Energy,1898|601898,1898,CNE100000528,Hong Kong Stock Exchange|Shanghai Stock Exchange,coal industry,People's Republic of China,,,,,,1999-01-01T00:00:00Z,http://www.chinacoalenergy.com/
