series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1004799,Q1004799,http://www.wikidata.org/entity/Q1004799,Bumi Resources,BUMI,BUMI,ID1000068703,Indonesia Stock Exchange,coal industry|mining|petroleum industry,Indonesia,529900UUMEQCPSDKFD75,,,,bumi-resources,1973-06-26T00:00:00Z,http://www.bumiresources.com
