series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1073463,Q1073463,http://www.wikidata.org/entity/Q1073463,China Overseas Land and Investment Limited,0688,0688,HK0688002218,Hong Kong Stock Exchange,,People's Republic of China,,,,,china-overseas-land-investments,1979-01-01T00:00:00Z,http://www.coli.com.hk/
