series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10948835,Q10948835,http://www.wikidata.org/entity/Q10948835,Bakkafrost,BAKKA,BAKKA,FO0000000179,Oslo Stock Exchange,aquaculture|food industry,Faroe Islands,2138007LH7OP4V112978,,5000455405,,bakkafrost,1968-01-01T00:00:00Z,https://www.bakkafrost.com/
