series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1074666,Q1074666,http://www.wikidata.org/entity/Q1074666,Chiquita Brands International,CQB,CQB,US1700328099,New York Stock Exchange,agribusiness|agricultural and food trade|crop production,Switzerland,549300Y5XD0883W6DC96,,,,chiquita-brands-international,1899-03-30T00:00:00Z,http://www.chiquita.com
