series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1138888,Q1138888,http://www.wikidata.org/entity/Q1138888,First Solar,FSLR,FSLR,US3364331070,Nasdaq,Natur-Aktien-Index|photovoltaics,United States,549300NPYMLM4NHTOF27,0001274494,,,first-solar,1999-01-01T00:00:00Z,https://www.firstsolar.com/
