series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q10852448,Q10852448,http://www.wikidata.org/entity/Q10852448,Sun Hing Printing,1975.HK,1975.HK,KYG8587B1023,Hong Kong Stock Exchange,printing,,,,,,,1975-01-01T00:00:00Z,
