series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q110024846,Q110024846,http://www.wikidata.org/entity/Q110024846,Tankerska Next Generation d.d.,TPNG,TPNG,HRTPNGRA0000,Zagreb Stock Exchange,,Croatia,74780000Y04HB9CIA883,,,,,,https://www.tng.hr/hr/
