series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1073291,Q1073291,http://www.wikidata.org/entity/Q1073291,China International Marine Containers,000039|2039,000039,CNE100001NN9,Hong Kong Stock Exchange|Shenzhen Stock Exchange,logistics,People's Republic of China,,,,,cimc,1980-01-01T00:00:00Z,http://www.cimc.com/
