series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q113215,Q113215,http://www.wikidata.org/entity/Q113215,Carlsberg Group,CARL A|CARL B,CARL A,DK0010181676|DK0010181759,Nasdaq Copenhagen A/S,beverage industry|food industry,Denmark,5299001O0WJQYB5GYZ19,,4295866057,dk/61056416,carlsberg-group,1847-01-01T00:00:00Z,https://www.carlsberggroup.com
