series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1046951,Q1046951,http://www.wikidata.org/entity/Q1046951,Target Corporation,TGT,TGT,US87612E1064,New York Stock Exchange,big-box store|retail|retail chain,United States,8WDDFXB5T1Z6J0XC1L66,0000027419,4295912282,,target,1902-06-24T00:00:00Z,https://www.target.com
