series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1073509,Q1073509,http://www.wikidata.org/entity/Q1073509,China Shenhua Energy Company,1088|601088,1088,CN000A0ERK49,Hong Kong Stock Exchange|Shanghai Stock Exchange,coal industry,People's Republic of China,,,,,,1995-01-01T00:00:00Z,http://www.csec.com/
