series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1024518,Q1024518,http://www.wikidata.org/entity/Q1024518,CTT Correios de Portugal,CTT|CTTOF,CTT,PTCTT0AM0001,Euronext Lisbon|OTC Markets Group,mail,Portugal,,,,,ctt,1520-11-16T00:00:00Z,https://www.ctt.pt
