series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1127887,Q1127887,http://www.wikidata.org/entity/Q1127887,Vivendi,VIV,VIV,FR0000127771,Euronext Paris|Italian Stock Exchange,activities of head offices,France,969500FU4DRAEVJW7U54,0001127055,,fr/343134763,vivendiuniversal,1981-01-01T00:00:00Z,https://www.vivendi.com/
