series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1027181,Q1027181,http://www.wikidata.org/entity/Q1027181,Callaway Golf Company,ELY|MODG,ELY,US1311931042,New York Stock Exchange,,United States,5493005UB0KFRKBPCU72,0000837465,4295903666,,callaway-golf,1982-01-01T00:00:00Z,https://www.callawaygolf.com/
