series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q1003813,Q1003813,http://www.wikidata.org/entity/Q1003813,China Pacific Insurance,2601|601601,2601,CNE1000009Q7|US16951T1198,Hong Kong Stock Exchange|Shanghai Stock Exchange,financial services,People's Republic of China,529900BA5ILEL308WX03,,,,china-pacific-insurance,1991-01-01T00:00:00Z,https://www.cpic.com.cn/
