series_key,qid,wikidata_url,name,tickers,primary_ticker,isins,exchanges,industries,country,lei,sec_cik,permid,opencorporates,crunchbase,inception,website
Q11189379,Q11189379,http://www.wikidata.org/entity/Q11189379,ANA Holdings,9202|ANA,9202,JP3429800000,London Stock Exchange|Tokyo Stock Exchange,,Japan,5493008IRKIY0G3TE305,,4295880494,jp/6010401050876,ana-holdings,1952-12-27T00:00:00Z,https://www.ana.co.jp/group/about-us/profile/
